GA_scaled,Command_index_scaled,GA90_scaled,Save_consistency_scaled,League_strength_scaled,Shot_stopping_index_scaled,PKatt_scaled,Adj_GA90_scaled,Starts_scaled,MP_scaled,Goals_prevented_scaled,Saves_per_90_scaled,Mins_per_match_scaled,L_scaled,90s_scaled,Experience_scaled,W_scaled,SoTA_scaled,CS_scaled,D_scaled,Adj_save%_scaled,Born_scaled,Min_scaled,Top_team_experience_scaled,Market_value_driver_scaled,Age_scaled,Shots_faced_per_90_scaled,PKA_scaled,Saves_scaled,Market_Value_Numeric,Log_Market_Value
-0.35294117647058826,1.1258744063512918,-0.23963133640553008,0.43656278511865937,1.6507592190889404,-0.14350936402489575,-0.25,-0.591182933186198,-0.3333333333333333,-0.3333333333333333,-0.1469846810160944,-0.3060400296351074,0.0,-0.4,-0.3333333333333333,-0.1586617792969755,0.0,-0.32018561484918795,0.0,-0.2857142857142857,0.5498080034417431,0.2857142857142857,-0.3333333333333333,1.0,0.29726567251888175,-0.5,-0.2787367064131487,-0.3333333333333333,-0.3219178082191781,20000000.0,16.811242881518265
0.8823529411764706,-0.029841504633608313,0.1658986175115204,0.43911353238619727,1.6507592190889404,-0.31677846918318564,0.5,-0.10947832096040717,0.7037037037037037,0.7037037037037037,-0.3856893542757377,0.11392762985057385,0.0,0.9,0.7037037037037037,0.5127661666906008,0.8,0.8120649651972158,0.14285714285714285,0.7142857142857143,0.5786639513060587,-0.5714285714285714,0.7037037037037037,0.0,0.7309808098085723,0.6666666666666666,0.12673304272605418,0.6666666666666666,0.8013698630136986,6000000.0,15.607270193858982
-0.6470588235294118,-0.9852900746292391,-0.608294930875576,-2.7566178333713935,1.6507592190889404,0.4454265990488953,-0.5,-1.0290962170278257,-0.6296296296296297,-0.6296296296296297,0.346713205351948,3.0366755303252484,0.0,-0.5,-0.6296296296296297,-1.2018356984865322,-0.7,-0.54292343387471,-0.5714285714285714,-0.2857142857142857,2.1849783824195343,-1.0,-0.6296296296296297,0.0,-1.4793067721188855,1.1666666666666667,2.065936190783112,-0.3333333333333333,-0.5,20000000.0,16.811242881518265
0.5882352941176471,0.3274670267770394,-0.07373271889400926,0.4319347073869935,1.6507592190889404,-0.11767686083467042,0.5,-0.39412195545746487,0.5555555555555556,0.5555555555555556,-0.07213496218731524,-0.10306678880259978,0.0,1.0,0.5555555555555556,0.45680913980643667,0.3,0.5614849187935035,0.7142857142857143,0.7142857142857143,0.6748504441871056,0.0,0.5555555555555556,0.0,0.7364814450715786,0.0,-0.12603742109154323,0.6666666666666666,0.5547945205479452,15000000.0,16.52356082573315
-0.17647058823529413,-0.30862522944790527,0.258064516129032,0.4394812798700585,1.6507592190889404,-0.22571365494356949,0.0,0.0,-0.25925925925925924,-0.2222222222222222,-0.14349427961993277,0.022751664787222906,-6.6927422859626855,-0.2,-0.2518518518518519,-0.05777575761509222,-0.2,-0.19953596287703015,-0.14285714285714285,0.0,0.5882826005941633,-0.5714285714285714,-0.25102880658436216,1.0,0.2982301918398639,0.5,0.054843805307397006,0.3333333333333333,-0.19863013698630136,10000000.0,16.118095750958314
0.5882352941176471,1.506799615255949,-0.3133640552995393,0.15095165501735808,1.6507592190889404,0.5648321326920702,0.0,-0.6787655899545234,0.7037037037037037,0.7037037037037037,1.2177622648826818,0.4260657551439859,0.0,0.7,0.7037037037037037,0.5127661666906008,0.4,0.8491879350348028,1.1428571428571428,1.5714285714285714,1.069215064999395,-0.2857142857142857,0.7037037037037037,0.0,1.0895354641483348,0.3333333333333333,0.21487864036501236,-0.3333333333333333,0.952054794520548,20000000.0,16.811242881518265
0.29411764705882354,-0.06709024391118135,-0.8110599078341012,-0.007242183187806299,1.6507592190889404,0.6535131858158137,0.25,-1.2699485231407213,0.7037037037037037,0.7037037037037037,1.1634671320535177,-0.45359623431926566,0.0,-0.1,0.7037037037037037,0.5127661666906008,1.3,0.45011600928074247,1.2857142857142858,1.4285714285714286,1.1846388564566506,-0.14285714285714285,0.7037037037037037,1.0,1.3305960391085945,0.0,-0.7326865342537783,0.6666666666666666,0.5273972602739726,1500000.0,14.220976332738882
0.6470588235294118,-0.06709024391118135,-0.22119815668202777,0.03550244207390068,1.6507592190889404,0.6971089994096892,0.25,-0.5692872689941163,0.7037037037037037,0.7037037037037037,1.521233275159978,0.4828181415609696,0.0,0.6,0.7037037037037037,0.5127661666906008,1.2,0.8677494199535963,1.2857142857142858,0.5714285714285714,1.1557829085923372,-0.5714285714285714,0.7037037037037037,0.0,0.999172391447606,0.6666666666666666,0.25895143918449,0.6666666666666666,0.9794520547945206,25000000.0,17.034386422832473
-0.6764705882352942,0.35669429334330793,-1.5299539170506908,-0.13159556717623058,1.6507592190889404,0.28949115811308646,-0.5,-2.1238794266318957,-0.6296296296296297,-0.6296296296296297,0.0,-1.2765058373655331,0.0,-0.5,-0.6296296296296297,-1.0448669899688316,-0.5,-0.6264501160092807,-0.42857142857142855,-0.5714285714285714,1.2615880507614885,-0.8571428571428571,-0.6296296296296297,0.0,-1.199776396410855,0.8333333333333334,-1.7022881082823074,-0.3333333333333333,-0.6095890410958904,8000000.0,15.894952224644102
-0.5588235294117647,-0.44849632744022044,-0.608294930875576,-1.2441197688103582,1.6507592190889404,0.4241511488044396,-0.5,-1.0290962170278257,-0.5185185185185185,-0.5185185185185185,0.48671708357572163,1.4192325174412053,0.0,-0.4,-0.5185185185185185,-0.5069300627289947,-0.5,-0.43155452436194897,-0.42857142857142855,-0.2857142857142857,1.7425205151667202,0.42857142857142855,-0.5185185185185185,0.0,-0.49462811991372263,-0.5,0.8098614244279725,-0.3333333333333333,-0.3767123287671233,8000000.0,15.894952224644102
